patrol,station,secteur,date,lat,lon,categorie1,categorie2,age_signe,animaux_rencontres,anomalies,causes,comportement,especes,etat_morts,mesure,meteo,n_bonne_sante,n_malades,n_morts,type_piege,type_signe,village
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-26,-15.581158,49.218306,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-26,-15.580161,49.214038,Circulation dans l'AP,Signe Indirect,Fraîche,,,,,,,Constatation,Constatation,,,,,Empreinte,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-26,-15.58411,49.213115,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.601425,49.192675,Observation directe,,,,,,,Indri indri (Indri À Queue Courte),,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.599321,49.194334,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.601405,49.203738,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.594892,49.205057,Braconnage,Piégeage,,,,,,,,,,,,,Piège lèmuriens,,Antsahamilemaka
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.593864,49.205711,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.591845,49.206777,Braconnage,Piégeage,,,,,,,,Sensibilisation,Sensibilisation,,,,Laly,,Antsahamilemaka
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.590904,49.20697,Braconnage,Piégeage,,,,,,,,Sensibilisation,Sensibilisation,,,,Laly,,Antsahamilemaka
PNAT_SECT3_JARIVO_OCT_000001,,,2019-10-25,-15.59523,49.202066,Braconnage,Piégeage,,,,,,,,Constatation,Constatation,,,,Laly,,Antsahamilemaka
PNAT_SECT3_ELOI_OCT_000001,,,2019-10-23,-15.388314,49.050217,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,
PNAT_SECT3_ELOI_OCT_000001,,,2019-10-22,-15.402799,49.077637,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,
PNAT_SECT3_ELOI_OCT_000001,,,2019-10-22,-15.393728,49.085307,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Constatation,Constatation,,,,,Piste,
PNAT_SECT3_ELOI_OCT_000001,,,2019-10-22,-15.387882,49.077084,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,
PNAT_SECT3_ELOI_OCT_000001,,,2019-10-21,-15.366737,49.058195,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Sensibilisation,Sensibilisation,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-22,-15.8168966666667,49.50949,Observation directe,,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-22,-15.8176116666667,49.5129183333333,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-22,-15.8169883333333,49.5110816666667,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Rapport,Rapport,,,,,Autres,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-22,-15.8161133333333,49.510585,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Rapport,Rapport,,,,,Coupe de machette,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.798235,49.5146183333333,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Rapport,Rapport,,,,,Piste,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.80794,49.5124516666667,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.80838,49.5134533333333,Braconnage,Piégeage,,,,,,Eulemur rubriventer (Lèmur À Ventre Rouge),,Destruction,Destruction,,,,Laly,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.808285,49.5156633333333,Circulation dans l'AP,Signe Indirect,Récente,,,,,,,Rapport,Rapport,,,,,Coupe de machette,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.8071133333333,49.5156383333333,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.806265,49.5154866666667,Braconnage,Piégeage,,,,,,Cryptoprocta ferox (Cryptoprocte Fèroce,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.80581,49.51551,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.8051466666667,49.515875,Braconnage,Piégeage,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.803985,49.516215,Circulation dans l'AP,Signe Indirect,Vieille,,,,,,,Rapport,Rapport,,,,,Bois travaillé,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-21,-15.80394,49.5164516666667,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-20,-15.7953183333333,49.51683,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-20,-15.7924366666667,49.5180716666667,Circulation dans l'AP,Divagation d'animaux domestiques,,Zébu,,,,,,Rapport,Rapport,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-20,-15.795675,49.5187083333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_BERN_OM760_OCT_000005,,,2019-10-20,-15.7990366666667,49.5211433333333,Observation directe,,,,,,,Varecia variegata ssp. subcincta,,,,,,,,,
PNAT_S2_JOSE_OM761_OCT_000008,,,2019-10-21,-15.7865383333333,49.4098233333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_JOSE_OM761_OCT_000008,,,2019-10-20,-15.7762483333333,49.4087283333333,Observation directe,,,,,,,Eulemur fulvus (Lèmur Brun,,,,,,,,,
PNAT_S2_JOSE_OM761_OCT_000008,,,2019-10-19,-15.7527716666667,49.391455,Braconnage,Piégeage,,,,,,Potamochoerus larvatus,,Rapport,Rapport,,,,Piège sanglier,,Ambodimanga Nandihizana
PNAT_S6_FRACLIN_OM757_000016,,,2019-10-20,-15.2531183333333,49.89658,Observation directe,,,,,,,Eulemur albifrons,,,,,,,,,
PNAT_S6_FRACLIN_OM757_000016,,,2019-10-19,-15.237205,49.8944583333333,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
PNAT_S6_FRACLIN_OM757_000016,,,2019-10-19,-15.23497,49.895055,Observation directe,,,,,,,Varecia rubra (Vari Roux),,,,,,,,,
